38,0.470269,-0.400215,-0.355844,0.701462,-0.690848,0.791962,0.213564,357.411,357.564,374.984,239.387
39,0.483009,-0.389911,-0.373067,0.68956,-0.684014,0.753444,0.210598,357.411,357.564,374.984,239.387
40,0.464764,-0.400626,-0.367454,0.698907,-0.673326,0.712128,0.215685,357.411,357.564,374.984,239.387
41,0.473468,-0.392546,-0.358085,0.702503,-0.668145,0.667177,0.215559,357.411,357.564,374.984,239.387
42,0.466463,-0.401179,-0.372038,0.695022,-0.687375,0.571667,0.212731,357.411,357.564,374.984,239.387
43,0.460745,-0.412823,-0.365646,0.695409,-0.706226,0.531977,0.220376,357.411,357.564,374.984,239.387
44,0.455986,-0.414263,-0.361624,0.699779,-0.721408,0.498542,0.22768,357.411,357.564,374.984,239.387
45,0.433544,-0.414066,-0.36537,0.712105,-0.732657,0.447293,0.244615,357.411,357.564,374.984,239.387
46,0.407869,-0.427798,-0.362225,0.720711,-0.730364,0.416726,0.255228,357.411,357.564,374.984,239.387
47,0.425075,-0.408709,-0.381861,0.711653,-0.733254,0.389232,0.240596,357.411,357.564,374.984,239.387
48,0.430634,-0.414526,-0.394104,0.698144,-0.751048,0.367879,0.237002,357.411,357.564,374.984,239.387
49,0.449934,-0.411399,-0.411606,0.677415,-0.769171,0.34079,0.219554,357.411,357.564,374.984,239.387
50,0.464507,-0.385853,-0.428458,0.672141,-0.757104,0.314869,0.187771,357.411,357.564,374.984,239.387
51,0.472541,-0.374557,-0.438085,0.666703,-0.745025,0.289575,0.182525,357.411,357.564,374.984,239.387
52,0.488193,-0.375179,-0.445632,0.649862,-0.73374,0.26846,0.177266,357.411,357.564,374.984,239.387
53,0.506445,-0.418029,-0.439515,0.612855,-0.724707,0.226178,0.205452,357.411,357.564,374.984,239.387
54,0.508299,-0.428383,-0.437915,0.605269,-0.718494,0.208463,0.222716,357.411,357.564,374.984,239.387
55,0.496633,-0.442808,-0.433707,0.607598,-0.716865,0.184814,0.246591,357.411,357.564,374.984,239.387
56,0.486821,-0.453054,-0.437709,0.60511,-0.721779,0.154173,0.26514,357.411,357.564,374.984,239.387
57,0.476812,-0.454136,-0.444273,0.60748,-0.751897,0.068079,0.287199,357.411,357.564,374.984,239.387
58,0.475887,-0.444737,-0.442709,0.616238,-0.767866,0.0213167,0.297173,357.411,357.564,374.984,239.387
59,0.481536,-0.448772,-0.427836,0.619422,-0.803482,-0.0723034,0.320585,357.411,357.564,374.984,239.387
60,0.48055,-0.447521,-0.427759,0.621143,-0.811034,-0.117353,0.327276,357.411,357.564,374.984,239.387
61,0.488687,-0.431356,-0.425921,0.627461,-0.810687,-0.216811,0.325901,357.411,357.564,374.984,239.387
62,0.480653,-0.419248,-0.440186,0.632012,-0.803404,-0.275799,0.31789,357.411,357.564,374.984,239.387
63,0.482315,-0.414847,-0.443051,0.631649,-0.801039,-0.336189,0.314013,357.411,357.564,374.984,239.387
64,0.482754,-0.411219,-0.450717,0.628253,-0.804223,-0.451743,0.317749,357.411,357.564,374.984,239.387
65,0.485567,-0.414745,-0.455817,0.620034,-0.815933,-0.505464,0.31764,357.411,357.564,374.984,239.387
66,0.488998,-0.425063,-0.450058,0.614533,-0.859874,-0.616504,0.30925,357.411,357.564,374.984,239.387
67,0.490028,-0.43049,-0.443116,0.614978,-0.892391,-0.672773,0.308671,357.411,357.564,374.984,239.387
68,0.509292,-0.417761,-0.435284,0.613698,-0.955504,-0.780948,0.323358,357.411,357.564,374.984,239.387
69,0.530483,-0.414284,-0.425118,0.60517,-1.02033,-0.871048,0.336149,357.411,357.564,374.984,239.387
70,0.550861,-0.425524,-0.399592,0.596496,-1.08889,-0.933729,0.344418,357.411,357.564,374.984,239.387
71,0.576653,-0.452143,-0.383811,0.561895,-1.17755,-0.964626,0.349191,357.411,357.564,374.984,239.387
72,0.598982,-0.463959,-0.383165,0.528344,-1.34293,-0.965793,0.337084,357.411,357.564,374.984,239.387
73,0.604593,-0.431179,-0.379279,0.551996,-1.53427,-0.931026,0.364987,357.411,357.564,374.984,239.387
74,0.605682,-0.440207,-0.383482,0.540656,-1.6554,-0.900587,0.358818,357.411,357.564,374.984,239.387
75,0.609737,-0.446637,-0.408271,0.51191,-1.76899,-0.867485,0.31804,357.411,357.564,374.984,239.387
76,0.616101,-0.465971,-0.407748,0.486859,-1.88873,-0.812289,0.296743,357.411,357.564,374.984,239.387
77,0.623238,-0.483367,-0.403297,0.463985,-1.98828,-0.751451,0.2954,357.411,357.564,374.984,239.387
78,0.603897,-0.497097,-0.403486,0.474765,-2.16874,-0.59141,0.273795,357.411,357.564,374.984,239.387
79,0.611393,-0.477604,-0.403996,0.484644,-2.21768,-0.489807,0.286599,357.411,357.564,374.984,239.387
80,0.610252,-0.473963,-0.404727,0.489028,-2.23181,-0.435184,0.288258,357.411,357.564,374.984,239.387
81,0.613207,-0.478878,-0.396489,0.487288,-2.24356,-0.375732,0.284018,357.411,357.564,374.984,239.387
82,0.605455,-0.490914,-0.405679,0.477338,-2.25582,-0.253137,0.270417,357.411,357.564,374.984,239.387
83,0.611743,-0.487131,-0.416966,0.463263,-2.26346,-0.19277,0.268673,357.411,357.564,374.984,239.387
84,0.609405,-0.499856,-0.41047,0.458567,-2.27127,-0.126895,0.272801,357.411,357.564,374.984,239.387
85,0.610043,-0.524225,-0.391547,0.446907,-2.35142,0.142705,0.25852,357.411,357.564,374.984,239.387
86,0.609184,-0.526112,-0.392548,0.44498,-2.38579,0.215875,0.258699,357.411,357.564,374.984,239.387
87,0.630981,-0.51555,-0.37671,0.440636,-2.42695,0.362237,0.277652,357.411,357.564,374.984,239.387
88,0.637785,-0.531566,-0.352633,0.431645,-2.45403,0.510629,0.273092,357.411,357.564,374.984,239.387
89,0.634972,-0.540588,-0.350364,0.426404,-2.46201,0.581386,0.263311,357.411,357.564,374.984,239.387
90,0.625862,-0.550737,-0.362432,0.416688,-2.46967,0.648115,0.257048,357.411,357.564,374.984,239.387
91,0.624207,-0.548167,-0.37163,0.41445,-2.47155,0.713344,0.261192,357.411,357.564,374.984,239.387
92,0.621469,-0.563611,-0.356171,0.411415,-2.48729,0.850822,0.266543,357.411,357.564,374.984,239.387
93,0.624942,-0.566002,-0.344035,0.413194,-2.50143,0.916369,0.266785,357.411,357.564,374.984,239.387
94,0.622278,-0.556817,-0.344832,0.428738,-2.54392,1.03047,0.267257,357.411,357.564,374.984,239.387
95,0.628103,-0.55209,-0.347322,0.424323,-2.56189,1.08889,0.277279,357.411,357.564,374.984,239.387
96,0.638766,-0.545469,-0.342066,0.421227,-2.57114,1.14833,0.288048,357.411,357.564,374.984,239.387
97,0.6451,-0.547749,-0.333322,0.415588,-2.55907,1.26064,0.287791,357.411,357.564,374.984,239.387
98,0.656124,-0.549814,-0.327469,0.399963,-2.52629,1.37404,0.275233,357.411,357.564,374.984,239.387
99,0.659293,-0.54848,-0.331649,0.393079,-2.5082,1.42705,0.266342,357.411,357.564,374.984,239.387
100,0.667761,-0.560143,-0.310378,0.379474,-2.48225,1.52898,0.252852,357.411,357.564,374.984,239.387
101,0.670366,-0.550292,-0.308464,0.39069,-2.46172,1.60116,0.23785,357.411,357.564,374.984,239.387
102,0.681143,-0.542942,-0.311586,0.379701,-2.45886,1.64746,0.230609,357.411,357.564,374.984,239.387
103,0.678687,-0.546416,-0.325365,0.367356,-2.46029,1.6825,0.219762,357.411,357.564,374.984,239.387
104,0.658792,-0.526144,-0.356484,0.402598,-2.44731,1.70612,0.234116,357.411,357.564,374.984,239.387
105,0.662727,-0.489324,-0.373184,0.426719,-2.42543,1.75187,0.245985,357.411,357.564,374.984,239.387
106,0.674081,-0.505681,-0.367509,0.393495,-2.43071,1.79728,0.24359,357.411,357.564,374.984,239.387
107,0.670518,-0.540323,-0.35747,0.361486,-2.43944,1.83408,0.246716,357.411,357.564,374.984,239.387
108,0.642128,-0.580778,-0.359482,0.348053,-2.44648,1.85584,0.250789,357.411,357.564,374.984,239.387
109,0.597341,-0.618349,-0.356511,0.365687,-2.45145,1.84307,0.262456,357.411,357.564,374.984,239.387
110,0.585298,-0.622884,-0.346556,0.386446,-2.45044,1.81013,0.274021,357.411,357.564,374.984,239.387
111,0.578468,-0.616686,-0.329576,0.420063,-2.43879,1.65693,0.306032,357.411,357.564,374.984,239.387
112,0.569799,-0.607335,-0.349767,0.429111,-2.43948,1.5154,0.306173,357.411,357.564,374.984,239.387
113,0.556707,-0.593659,-0.378363,0.441007,-2.4432,1.43471,0.307839,357.411,357.564,374.984,239.387
114,0.533861,-0.576629,-0.403268,0.468899,-2.44744,1.34773,0.317147,357.411,357.564,374.984,239.387
115,-0.488964,0.550366,0.438288,-0.515669,-2.46297,1.19416,0.341658,357.411,357.564,374.984,239.387
116,0.472419,-0.529496,-0.458779,0.534767,-2.46741,1.12727,0.351045,357.411,357.564,374.984,239.387
117,0.451613,-0.502707,-0.484956,0.555112,-2.47339,1.06678,0.361083,357.411,357.564,374.984,239.387
118,0.459629,-0.495193,-0.492032,0.549026,-2.49621,1.01824,0.357332,357.411,357.564,374.984,239.387
119,-0.472112,0.531553,0.480676,-0.513334,-2.55003,0.94688,0.332468,357.411,357.564,374.984,239.387
120,-0.473882,0.536871,0.490098,-0.497,-2.56492,0.913356,0.322945,357.411,357.564,374.984,239.387
121,-0.494258,0.520746,0.507495,-0.476426,-2.57215,0.833904,0.314579,357.411,357.564,374.984,239.387
122,0.513093,-0.526313,-0.496464,0.461795,-2.5744,0.791611,0.313887,357.411,357.564,374.984,239.387
123,0.519229,-0.534149,-0.477517,0.4659,-2.57002,0.745339,0.317199,357.411,357.564,374.984,239.387
124,0.513338,-0.546155,-0.469913,0.466241,-2.5657,0.639147,0.322204,357.411,357.564,374.984,239.387
125,0.514205,-0.543565,-0.468619,0.469602,-2.5726,0.586867,0.325682,357.411,357.564,374.984,239.387
126,0.524485,-0.543522,-0.465326,0.461487,-2.5948,0.538002,0.32693,357.411,357.564,374.984,239.387
127,0.530351,-0.532431,-0.469265,0.463719,-2.65237,0.438838,0.322726,357.411,357.564,374.984,239.387
128,0.526658,-0.526819,-0.471756,0.47174,-2.68535,0.386945,0.321286,357.411,357.564,374.984,239.387
129,0.517376,-0.510966,-0.483549,0.487255,-2.74805,0.282383,0.328406,357.411,357.564,374.984,239.387
130,0.514293,-0.491906,-0.503932,0.489473,-2.78025,0.123905,0.327824,357.411,357.564,374.984,239.387
131,0.508712,-0.495083,-0.506016,0.489952,-2.76003,0.0103127,0.324072,357.411,357.564,374.984,239.387
132,0.501581,-0.500196,-0.503195,0.494991,-2.72968,-0.0928416,0.331016,357.411,357.564,374.984,239.387
133,0.502791,-0.499018,-0.504466,0.493656,-2.70928,-0.139357,0.333179,357.411,357.564,374.984,239.387
134,0.501282,-0.490693,-0.512036,0.495738,-2.65578,-0.223917,0.327848,357.411,357.564,374.984,239.387
135,-0.495949,0.479434,0.51887,-0.504928,-2.61468,-0.260187,0.325345,357.411,357.564,374.984,239.387
136,-0.490921,0.468691,0.524172,-0.514362,-2.57139,-0.293485,0.322553,357.411,357.564,374.984,239.387
137,-0.471677,0.475587,0.537112,-0.512688,-2.41981,-0.357207,0.315286,357.411,357.564,374.984,239.387
138,-0.477392,0.471787,0.535233,-0.512874,-2.36412,-0.373429,0.318547,357.411,357.564,374.984,239.387
139,-0.493282,0.482121,0.522197,-0.501539,-2.24828,-0.403247,0.31535,357.411,357.564,374.984,239.387
140,-0.49826,0.498423,0.518682,-0.484025,-2.12437,-0.416517,0.308418,357.411,357.564,374.984,239.387
141,-0.497769,0.498718,0.515598,-0.487509,-2.01471,-0.408142,0.318264,357.411,357.564,374.984,239.387
142,-0.486307,0.486913,0.518752,-0.507265,-1.85249,-0.342288,0.31963,357.411,357.564,374.984,239.387
143,-0.487386,0.492497,0.519516,-0.500005,-1.79973,-0.309996,0.318655,357.411,357.564,374.984,239.387
144,-0.490435,0.487937,0.524926,-0.495827,-1.74251,-0.281571,0.31914,357.411,357.564,374.984,239.387
145,-0.496031,0.498037,0.513336,-0.492341,-1.62692,-0.224637,0.318518,357.411,357.564,374.984,239.387
146,0.504097,-0.49856,-0.503964,0.4933,-1.56236,-0.198826,0.318388,357.411,357.564,374.984,239.387
147,0.503914,-0.507667,-0.509053,0.478759,-1.44645,-0.147618,0.307537,357.411,357.564,374.984,239.387
148,-0.495951,0.513613,0.507469,-0.4824,-1.36223,-0.0772132,0.315297,357.411,357.564,374.984,239.387
149,-0.492721,0.50366,0.505004,-0.498522,-1.30427,0.0243712,0.321752,357.411,357.564,374.984,239.387
150,-0.496213,0.486044,0.518255,-0.498944,-1.27644,0.071982,0.32131,357.411,357.564,374.984,239.387
151,0.506625,-0.473223,-0.527772,0.490762,-1.22763,0.171476,0.32244,357.411,357.564,374.984,239.387
152,0.506656,-0.470272,-0.520458,0.501265,-1.19743,0.22306,0.330139,357.411,357.564,374.984,239.387
153,0.514665,-0.486851,-0.498888,0.499207,-1.14447,0.332404,0.332772,357.411,357.564,374.984,239.387
154,0.51819,-0.492653,-0.489872,0.498796,-1.11519,0.389566,0.331315,357.411,357.564,374.984,239.387
155,0.515679,-0.517284,-0.495584,0.469988,-1.06266,0.496903,0.318702,357.411,357.564,374.984,239.387
156,0.517506,-0.523303,-0.498734,0.457828,-1.04467,0.542346,0.319129,357.411,357.564,374.984,239.387
157,0.520286,-0.524352,-0.497289,0.455041,-1.03385,0.585086,0.322428,357.411,357.564,374.984,239.387
158,0.519065,-0.528296,-0.492403,0.45718,-1.03067,0.629646,0.324585,357.411,357.564,374.984,239.387
159,0.519409,-0.533008,-0.486664,0.457466,-1.03427,0.681606,0.324943,357.411,357.564,374.984,239.387
160,0.517867,-0.520032,-0.485678,0.474865,-1.04129,0.808241,0.330831,357.411,357.564,374.984,239.387
161,0.51267,-0.517217,-0.491974,0.477093,-1.05036,0.879182,0.330159,357.411,357.564,374.984,239.387
162,0.503417,-0.515013,-0.507052,0.473531,-1.07678,1.00871,0.323938,357.411,357.564,374.984,239.387
163,-0.498817,0.514921,0.509985,-0.475346,-1.09527,1.06769,0.318697,357.411,357.564,374.984,239.387
164,0.50221,-0.517653,-0.501018,0.478332,-1.11641,1.12955,0.314609,357.411,357.564,374.984,239.387
165,0.516,-0.519873,-0.494755,0.467647,-1.17197,1.25328,0.302962,357.411,357.564,374.984,239.387
166,0.526632,-0.517891,-0.494043,0.458659,-1.19817,1.31566,0.310019,357.411,357.564,374.984,239.387
167,0.528867,-0.515919,-0.492276,0.460208,-1.21937,1.37813,0.322003,357.411,357.564,374.984,239.387
168,0.522755,-0.518548,-0.484793,0.472029,-1.25823,1.49997,0.329353,357.411,357.564,374.984,239.387
169,0.517335,-0.51442,-0.483042,0.484156,-1.2729,1.56704,0.329266,357.411,357.564,374.984,239.387
170,0.496299,-0.500738,-0.500397,0.502546,-1.2985,1.7107,0.323853,357.411,357.564,374.984,239.387
171,-0.492334,0.502191,0.51385,-0.491294,-1.31928,1.77761,0.31967,357.411,357.564,374.984,239.387
172,-0.487754,0.493339,0.523397,-0.494741,-1.33942,1.83534,0.320115,357.411,357.564,374.984,239.387
173,0.457495,-0.477181,-0.515088,0.545601,-2.22723,2.06892,0.312226,357.411,357.564,374.984,239.387
174,0.469022,-0.476878,-0.513735,0.537292,-2.29328,2.02882,0.304181,357.411,357.564,374.984,239.387
175,0.481584,-0.472074,-0.506376,0.537408,-2.41918,1.93673,0.315818,357.411,357.564,374.984,239.387
176,0.474892,-0.470219,-0.507627,0.54377,-2.47273,1.889,0.324506,357.411,357.564,374.984,239.387
177,0.463477,-0.475276,-0.507056,0.549723,-2.5851,1.79141,0.320479,357.411,357.564,374.984,239.387
178,0.459094,-0.476192,-0.501127,0.557983,-2.7052,1.68416,0.304694,357.411,357.564,374.984,239.387
179,0.453812,-0.475922,-0.498654,0.56471,-2.81993,1.56656,0.314434,357.411,357.564,374.984,239.387
180,0.452394,-0.466176,-0.502926,0.570163,-2.85766,1.50322,0.319675,357.411,357.564,374.984,239.387
181,0.459853,-0.461566,-0.50976,0.561815,-2.90514,1.36734,0.307718,357.411,357.564,374.984,239.387
182,0.468502,-0.470952,-0.500154,0.555478,-2.91457,1.21158,0.299216,357.411,357.564,374.984,239.387
183,0.462342,-0.485419,-0.493314,0.554301,-2.9032,1.0552,0.310401,357.411,357.564,374.984,239.387
184,0.451088,-0.482651,-0.497581,0.562122,-2.89743,0.906665,0.312879,357.411,357.564,374.984,239.387
185,0.446833,-0.478046,-0.502005,0.565511,-2.89928,0.82864,0.306322,357.411,357.564,374.984,239.387
186,0.446706,-0.476111,-0.495679,0.572777,-2.91305,0.665729,0.298695,357.411,357.564,374.984,239.387
187,0.43885,-0.471169,-0.499218,0.579821,-2.91502,0.501908,0.312486,357.411,357.564,374.984,239.387
188,0.44493,-0.474067,-0.499576,0.57247,-2.91229,0.424678,0.313109,357.411,357.564,374.984,239.387
189,0.447383,-0.468359,-0.504267,0.571141,-2.89888,0.345401,0.308183,357.411,357.564,374.984,239.387
190,0.470458,-0.47259,-0.496296,0.555894,-2.8559,0.179438,0.29071,357.411,357.564,374.984,239.387
191,0.465232,-0.482243,-0.495868,0.552373,-2.82645,0.104319,0.292717,357.411,357.564,374.984,239.387
192,0.46785,-0.499267,-0.487265,0.542607,-2.80608,0.0374173,0.300631,357.411,357.564,374.984,239.387
193,0.470188,-0.500879,-0.47981,0.545734,-2.74749,-0.0626328,0.314384,357.411,357.564,374.984,239.387
194,0.473314,-0.496514,-0.477484,0.549051,-2.70677,-0.0933102,0.316633,357.411,357.564,374.984,239.387
195,0.46788,-0.494679,-0.482733,0.550772,-2.61075,-0.132244,0.304707,357.411,357.564,374.984,239.387
196,0.463446,-0.497422,-0.494179,0.541827,-2.55516,-0.146425,0.295873,357.411,357.564,374.984,239.387
197,0.470634,-0.489763,-0.494859,0.541988,-2.43432,-0.162548,0.303819,357.411,357.564,374.984,239.387
198,0.482963,-0.48352,-0.489761,0.541377,-2.29734,-0.182409,0.307278,357.411,357.564,374.984,239.387
199,0.482604,-0.48915,-0.496123,0.530743,-2.14848,-0.203817,0.294884,357.411,357.564,374.984,239.387
200,0.468918,-0.495551,-0.492403,0.540448,-1.95418,-0.201753,0.304581,357.411,357.564,374.984,239.387
201,0.451394,-0.479286,-0.516155,0.547825,-1.74576,-0.161874,0.284259,357.411,357.564,374.984,239.387
202,0.449493,-0.481709,-0.522814,0.540904,-1.6734,-0.142914,0.277838,357.411,357.564,374.984,239.387
203,0.460593,-0.486458,-0.513268,0.53644,-1.44703,-0.103538,0.273056,357.411,357.564,374.984,239.387
204,0.46504,-0.499336,-0.514528,0.51929,-1.2083,-0.0913566,0.253075,357.411,357.564,374.984,239.387
205,0.450752,-0.488732,-0.524411,0.531937,-1.08875,-0.0649484,0.267421,357.411,357.564,374.984,239.387
206,0.433446,-0.477153,-0.537919,0.543224,-0.946564,-0.000910715,0.261549,357.411,357.564,374.984,239.387
207,-0.439353,0.469276,0.544656,-0.538608,-0.854161,0.0428974,0.263183,357.411,357.564,374.984,239.387
208,0.451467,-0.479088,-0.529577,0.534977,-0.718883,0.079172,0.26498,357.411,357.564,374.984,239.387
209,-0.463583,0.499447,0.525843,-0.509051,-0.622883,0.120725,0.255352,357.411,357.564,374.984,239.387
210,0.440406,-0.48592,-0.532405,0.535227,-0.603748,0.187672,0.26521,357.411,357.564,374.984,239.387
211,0.423925,-0.4703,-0.539901,0.554628,-0.613062,0.212779,0.266247,357.411,357.564,374.984,239.387
212,0.397692,-0.445308,-0.555697,0.578569,-0.620755,0.240474,0.263869,357.411,357.564,374.984,239.387
213,-0.347531,0.390941,0.604431,-0.600875,-0.635702,0.298075,0.261008,357.411,357.564,374.984,239.387
214,-0.3255,0.361749,0.618142,-0.617323,-0.633717,0.329356,0.265094,357.411,357.564,374.984,239.387
215,0.296957,-0.327395,-0.632727,0.635834,-0.638485,0.394185,0.262729,357.411,357.564,374.984,239.387
216,0.283879,-0.308508,-0.632897,0.650904,-0.637845,0.434715,0.262921,357.411,357.564,374.984,239.387
217,0.269905,-0.293626,-0.635441,0.661173,-0.635941,0.477291,0.261826,357.411,357.564,374.984,239.387
218,0.247269,-0.271159,-0.65199,0.663506,-0.630128,0.516032,0.260783,357.411,357.564,374.984,239.387
219,0.197545,-0.214645,-0.676143,0.67656,-0.619818,0.576238,0.272895,357.411,357.564,374.984,239.387
220,0.129098,-0.165598,-0.689593,0.693089,-0.634704,0.635567,0.276229,357.411,357.564,374.984,239.387
221,0.071335,-0.102264,-0.689286,0.713679,-0.683403,0.702216,0.27869,357.411,357.564,374.984,239.387
222,0.0331534,-0.0539012,-0.695093,0.716129,-0.798371,0.799649,0.283955,357.411,357.564,374.984,239.387
223,0.0234866,-0.044939,-0.690829,0.721238,-0.83322,0.831914,0.283469,357.411,357.564,374.984,239.387
224,0.0128779,-0.0372355,-0.690016,0.722721,-0.869066,0.867698,0.279371,357.411,357.564,374.984,239.387
225,0.0104398,-0.0234901,-0.691355,0.722058,-0.949257,0.928106,0.273698,357.411,357.564,374.984,239.387
226,-0.00388378,-0.0108062,-0.696998,0.716982,-0.998052,0.952946,0.276435,357.411,357.564,374.984,239.387
227,-0.0267093,-0.00762624,-0.693897,0.719538,-1.12487,0.969765,0.286896,357.411,357.564,374.984,239.387
228,-0.0493474,0.0108057,-0.688065,0.723888,-1.18766,0.968506,0.282347,357.411,357.564,374.984,239.387
229,-0.0713462,0.0362842,-0.686978,0.722256,-1.24879,0.959321,0.275792,357.411,357.564,374.984,239.387
230,-0.111863,0.0995118,-0.686684,0.711371,-1.34591,0.939622,0.283132,357.411,357.564,374.984,239.387
231,-0.139335,0.120471,-0.680259,0.709451,-1.38924,0.937056,0.287255,357.411,357.564,374.984,239.387
232,-0.192292,0.157229,-0.666594,0.702819,-1.46841,0.938616,0.282391,357.411,357.564,374.984,239.387
233,-0.219691,0.184334,-0.656659,0.697536,-1.50548,0.946691,0.273743,357.411,357.564,374.984,239.387
234,0.262829,-0.247672,0.659857,-0.658915,-1.57286,0.961463,0.260211,357.411,357.564,374.984,239.387
235,0.288163,-0.265139,0.653148,-0.648121,-1.60623,0.961151,0.268918,357.411,357.564,374.984,239.387
236,-0.353343,0.304678,-0.624874,0.625981,-1.67614,0.947362,0.283028,357.411,357.564,374.984,239.387
237,-0.392963,0.326637,-0.601576,0.613999,-1.71023,0.935427,0.29101,357.411,357.564,374.984,239.387
238,-0.420711,0.352539,-0.583685,0.598356,-1.74318,0.919859,0.296066,357.411,357.564,374.984,239.387
239,-0.457764,0.400616,-0.550022,0.572219,-1.80686,0.902528,0.304608,357.411,357.564,374.984,239.387
240,-0.485785,0.41936,-0.52819,0.556026,-1.84385,0.903279,0.307908,357.411,357.564,374.984,239.387
241,0.522418,-0.448826,0.500293,-0.52473,-1.91371,0.90635,0.303889,357.411,357.564,374.984,239.387
242,0.553655,-0.48899,0.465852,-0.487172,-1.99076,0.914353,0.294807,357.411,357.564,374.984,239.387
243,0.6027,-0.541935,0.417824,-0.410467,-2.0857,0.904498,0.287251,357.411,357.564,374.984,239.387
244,0.622322,-0.548237,0.400149,-0.389914,-2.10695,0.885276,0.289305,357.411,357.564,374.984,239.387
245,0.641578,-0.56712,0.367078,-0.363328,-2.13859,0.832189,0.291023,357.411,357.564,374.984,239.387
246,0.642616,-0.577593,0.357188,-0.35475,-2.15252,0.803183,0.285144,357.411,357.564,374.984,239.387
247,0.629373,-0.569528,0.37782,-0.369836,-2.1782,0.687174,0.274098,357.411,357.564,374.984,239.387
